text,label
"Fikziozko pertsonaia bat izaki erreal edo fantastiko bat da, fikziozko istorio baten parte dena eta ezaugarri jakin batzuk dituena.
Hainbat pertsonaia-mota daude ipuin, eleberri edo edonolako narrazio-lanetan. Haien sailkapena hainbat irizpideren arabera aldatzen da: parte-hartze maila, autoreak emandako ezaugarri psikologikoak, istorioan zehar izandako garapena...",txiki
"Fikziozko pertsonaia, fikziozko lan batean agertzen den edozein pertsonaia da. Zehatzago, lan horren unibertsoaren barnean existitzen dela irudikatzen den pertsona edo jendea da. Pertsonez gain, estralurtarrak, munstroak, animaliak, jainkoak edo bizirik gabeko objektuak izan daitezke. Pertsonaia hauek, ia beti, fikziozko lanen protagonista dira, bereziki eleberri eta antzezlanetan. Izan ere, zaila egiten da pertsonaiarik gabeko eleberri bat irudikatzea, ezaugarri hori duen lanik egiten saiatu den arren, (James Joycen Finnegans Wake lana, adibidez). Olerkaritzan, beti dago pertsonaren bat presente, baina, oro har, irudizko kontatzaile edo entzule bezala.
Kritikoek, ""pertsonaia biribil"" eta ""pertsonaia lau""en artean bereizten dituzte. Lehenak, nortasun ezaugarri ugari izaten ditu, eta konplexuak izaten ohi dira, benetakoago eta sinesgarriagoak. Pertsonaia linealek, berriz, nortasun ezaugarri gutxi batzuk baino ez dituzte izaten, eta sinpleagoak eta sinesgarritasun gutxiagokoak izaten ohi dira. Eleberri bateko protagonista (batzuetan heroia), oro har, pertsonaia zirkular bat izaten da, eta, inguruan dituen bigarren mailako pertsonaiak, linealak. Haizeak eraman zuena filmeko Scarlett O'Hara pertsona, adibidez, pertsonaia zirkular baten adibide on bat da, Prissy zerbitzaria, lineala izango litzatekeen bitartean. Berdin, zenbait pertsonaia antagonista (protagonistekin tupust egiten dutenak, batzuetan bilau ere deituak), pertsonaia zirkularrak dira. Pertsona antagonista zirkular baten adibide ona, Rhett Butler da.
Dramaren historian zehar, estereotipo bihurtutako zenbait pertsonaia garatu dira: nekazari inuzentea, iruzurgilea eta abar.
Zenbait antzezlanetan, eskenaratze eta filmetan (animaziozkoetan izan ezik), fikziozko pertsonaiak, aktore, dantzari eta abeslariek protagonizatzen dituzte. Animazio eta txotxongiloetarako, ahotsezko aktoreak daude, ahotsak, ordenagailu bidez ere sor daitezkeen arren.",wiki
"Gizateriaren ondarea babestuak izateko izendatu diren kultura-altxorrak eta inguru edo eremu natural bereziak dira. UNESCO izeneko erakundea da gizateriaren ondareen zerrenda egiten duena, eta 1.000 leku baino gehiago izendatu ditu, 160 herrialdetan zehar banatuta.",txiki
"Munduko ondarea (Gizateriaren ondarea izenaz ezagunagoa), balio unibertsal berezia duela eta, UNESCOk hala izendatutako leku konkretua (hala nola, baso, mendi, laku, uharte, basamortu, eraikin edo hiri bat) da. Programa honek aparteko garrantzi kultural edo naturala duten lekuak identifikatzea, babestea eta gordetzea du helburu.Izendapena jasotzen duten leku edo eraikinak, Munduko Ondareen Zerrendan sartzen dira.",wiki
"Grafitiak kaleko arte mota bat da, horma-irudiak, gehienetan. Ohikoak ez diren lekuetan egiten dituzte, eraikinetako hormetan batez ere, baina baita debekatutako lekuetan ere, metroan, trenetan edo autobusetan, adibidez. Normalean, margotzeko espraiak erabiliz egiten dituzte. Kaleko arte mota hau ez du mundu guztiak begi onez ikusten, eta, leku batzuetan, zigorrak egoten dira grafitiak egiten dituztenen kontra; hala ere, badira arte munduan ospe handia duten grafitigileak ere.

Français",txiki
"Grafitia espazio publikoetan modu ilegalean zein legalean idatzitako edo marraztutako mezua edo marrazkia da. Hau adierazpen artistiko bisuala da. Arte hau Paleolitikotik existitzen da, aro honetako gizakiek marrazkiak (grafitia-k) egiten zituzten kobazuloen paretetan.
Hauek leku askotan ikusten dira; eraikinen hormetan, kaleko lurzoruan, zubietan, autobusetan, arropan, musika albumen azaletan, (rap) abestietako bideoklipetan… Honen eragina mundu osotik zehar dago, leku guztietan grafitiak daudelako.
Batzuen ustez hau bandalismoa eta zaborra da, baina beste batzuek arte (adierazpen artistiko) bezala ikusten dute. grafiti bat jabetza publiko edo pribatu baten baimenik gabe egiteak hainbat ondorio ekar ditzake, jazarpena edota atxiloketa haien artean.  
grafiti forma ohikoenen artean “tagging”-a dago, norberaren izena edo logoa estilizatzearen ekintza. Hau New Yorken eta Philadelphian egiten hasi zen, gero mundu osotik zabaldu zen.
Arte honek ez du bilatzen merkaturatzea eta artearen merkatua, honen ekoizpen baldintzak eta natura kontuan hartuta, irabazi-asmorik gabeko artea dela argi dago. Haren helburua ez da produktu bat saltzea ezta mezu instituzional bat izatea/helaraztea. Hezigaiztasun ebidentzia, ideia sexual edo poetiko… izan daiteke.
1960. hamarkadaren amaieran aktibista politikoek grafiti-a erabiltzen zuten adierazpen tresna gisa.
1970. hamarkadaren hasieratik aurrera grafiti kultura Hip Hoparekin lotzen hasi zen. Gazte kuadrilla batzuek (“Savage Nomads”, “La Familia”, “Savage Skulls”…) grafiti-aren bidez komunikatzen ziren.

JULIO 204 (puertorricarra) New Yorken grafitiak egiten zituzten artista lehenengoen artean zegoen. Hau “Savage Skulls” gazte kuadrillaren kide zen, eta haren ezizena (JULIO 204) bere auzoan zehar idazten zuen. Honetaz gain, TAKI 183 (grekoa), TRACY 168 (amerikarra) eta PHASE 2 (amerikarra) garrantzia handia dute ere.
Hip Hopa osatzen duten lau oinarrien artean grafiti-a da elementu eztabaidagarriena/polemikoena. grafiti-aren aintzindari nabarmen askoren ustez (Lady Pink, Blade, Fargo, Fuzz One, Coco 144…) grafitia ez da Hip Hop-aren elementu bat. Grandmaster Flash Dj-ak iritzi berdina du. Bestalde, badago erlazio hau existitzen dela defendatzen dutenak, Jeff Chang (kazetaria eta musika kritikoa) adibidez.
Eztabaida hau orain dela hainbat urte existitzen da, lotura hau onartzen ez dutenek diote lotura hau mito bat, lokarri artifizial bat, edota interes ekonomikoen ondorioz eragindakoa dela.",wiki
"Greziar mitologia antzinako greziarren mitoei buruz (jainko eta heroiei buruz eta munduaren sorrerari buruz) zeuzkaten istorio edo kontakizunen multzoa da.
Antzinako Greziako mitoak beste kultura askotakoen antzekoak dira. Mitoek mundua nola sortu zen kontatzen dute, eta gauzak zergatik gertatzen diren azaltzen laguntzen dute.
Antzinako Greziako jendeak jainko eta heroi asko zituen. Jainkoei buruzko istorioak kontatzen zituzten, eta tenpluak eraiki zituzten haien omenez. Istorio edo mito horiek 2.000 urte baino gehiagoz iraun dute bizirik.",txiki
"Greziar mitologia (antzinako grezieraz: Ελληνική μυθολογία; latinez: Mythologia Graeca) Antzinako Greziako kulturari dagozkion mito eta elezaharren multzoa da, bere jainko eta heroiez, munduaren izaeraz, jatorriaz eta bere kultu eta praktika erritualen esanahiaz diharduena. Antzinako Greziako erlijioaren parte ziren, batez ere olinpiar jainkoak gurtzen zituena. Ikertzaile modernoek mitoetara jotzen dute eta mitoak aztertzen dituzte, antzinako Greziako erakunde erlijioso eta politikoak eta haien zibilizazioa argitzeko eta mitoen sorreraren izaera hobeto ulertzeko.
Greziar mitologia esplizituki agertzen da kontakizun bilduma zabal batean eta inplizituki arte figuratiboetan, hala nola zeramika margotuan eta eskaintza botiboetan. Greziar mitoak munduaren jatorria azaltzen saiatzen dira, eta jainko, heroi eta beste izaki mitologiko askoren bizitzak eta abenturak zehazten dituzte. Kontakizun hauek, jatorriz, ahozko tradizio poetiko batean zabaldu ziren, zibilizazio mizenastar eta minoikoen garaian, nahiz eta gaur egun mitoak nagusiki greziar literaturari esker ezagutzen diren.
Ezagutzen diren literatur iturri zaharrenak, Iliada eta Odisea poema epikoak, Troiako gerraren inguruko gertaeretan zentratzen dira. Homeroren ia garaikide izan zen Hesiodoren bi poema, Teogonia eta Lanak eta egunak, munduaren sorrerari, agintari jainkotiar eta giza aroen ondorengotzari eta giza tragedien eta ohiturako sakrifizioen jatorriari buruzko kontakizunak biltzen dituzte. Mitoak gorde ziren, halaber, ereserki homerikoetan, troiar zikloko poesia epikoaren zatietan, poema lirikoetan, K.a. V. mendeko antzerkigileen lanetan, garai helenistikoko ikerlari eta poeten idatzietan eta Plutarko eta Pausanias bezalako egileen Erromatar Inperioaren garaiko testuetan.
Aurkikuntza arkeologikoak greziar mitologiari buruzko xehetasun iturri garrantzitsu bat dira, objektu askoren dekorazioan nabarmen agertzen diren jainko eta heroiekin. K.a. VIII. mendeko zeramikari buruzko diseinu geometrikoek troiar zikloko eszenak irudikatzen dituzte, baita Heraklesen abenturak ere. Ondorengo Aro Arkaiko, Klasiko eta Helenistikoetan eszena mitologiko homerikoak eta beste iturri batzuetakoak agertzen dira, dagoen ebidentzia literarioa osatzeko.
Greziar mitologiak eragin handia izan du mendebaldeko zibilizazioaren kulturan, artean eta literaturan, eta mendebaldeko ondare eta hizkuntza kulturalaren zati izaten jarraitzen du. Poeta eta artistek inspirazioa aurkitu dute garai zaharretatik gaur egunera arte, eta gaur egungo esanahi eta garrantzia aurkitu dute gai mitologiko klasikoetan.",wiki
"Hermitage izeneko museoa Errusiako museorik handiena da, bai eta Europako garrantzitsuenetako bat ere. San Petersburgo izeneko hirian dago, Neva ibaiaren ondoan. Bost eraikin desberdin ditu, eta ikusgarriena Neguko Jauregia deritzana da, Errusiako tsar edo enperadoreen egoitza nagusia izandakoa. 
Hiru milioi pieza baino gehiago ditu, haien artean antzinako Erroma eta Greziako artelanak, pieza arkeologikoak, arte errusiarra, armak, bitxiak, Italia, Espainia, Flandria, Holanda eta Frantziako pinturako izen ospetsuak: Leonardo da Vinci, Rembrandt, Tiziano, Goya, Velázquez, Claude Monet, Renoir, Van Gogh, Gauguin, Cézanne eta beste asko.",txiki
"Hermitage Museoa (errusieraz: Госуда́рственный Эрмита́ж) Errusiako San Petersburgo hirian dagoen museoa da. Mundu osoko pinakoteka eta bildumarik garrantzitsuenetarikoa da. Izenaren etimoa Эрмитаж da, errusieraz baseliza esan nahi duena. Neva ibaiaren ertzetan kokatuta dagoen eraikin multzo batean eraikita dago: hor, erakusgarriena Neguko Jauregia izeneko da, tsarren egoitza nagusia izan zena. Beste bost eraikinek osatzen dute gunea, eta horien artean nabarienak Menxikov Jauregia, Estatu Nagusiaren Eraikina eta biltegi-gune bat dira. Museoa hainbat bilduma pribatuk osatzen dute eta 1917. urtera arte ez zen Estatu Museo izendatu.
Hiru milioi piezak osatzen dute bilduma, eta erromatar garaiko zein garai grekoko artelanak dauzka, baita pieza arkeologikoak, arte errusiarra, armak, bitxiak, sortaldeko arte bildumak era. Mundu osoko pinakotekarik osoenetarikoa da, Londresko British Museum, National Gallery edo Parisko Louvrerekin batera.",wiki
"Historiaurreko arteaz hitz egitean, kontuan izan behar dugu ezin dezakegula ziurtasun osoz jakin zeintzuk izan ziren gizakiek egindako lehen artelanak; izan ere, arrasto arkeologikoren bat utzi dutenak baizik ezin ditzakegu ezagutu. Beste alde batetik, historiaurreko artea deitzen duguna benetan artea ote zen zehaztea ez da erraza, zeren eta artearen kontzeptua, hau da, zentzu estetikoa duten lanen kontzeptu hori, oso modernoa baita.
Historiaurreko margolan eta eskulturak dira historiaurreko artea deitzen duguna, hau da, gizakiak Erdi Paleolitotik aurrera egin eta gaur egun arkeologiari esker ezagutzen ditugun artelanak. 
Ikertzaile batzuen ustez, historiaurreko artelan zaharrenak Indiako haitzuloetan egindako petroglifo edo harrian egindako markak dira eta artelan horiek orain dela 700.000 urtekoak izan daitezkeela pentsatzen dute. 
Bestalde, Israelen harrizko eskultura txiki edo figura batzuk aurkitu zituzten eta horiek dira ezagutzen ditugun historiaurreko eskulturarik zaharrenak. Figura horiek gutxienez 30.000 urte izango dituzte. Europan, berriz, Alemanian aurkitutako marfilezko mamuten eskultura batzuek 35.000 eta 40.000 urte bitartean dituzte, arkeologoen arabera. Horietako bat emakume baten burua da eta seguraski lepoko gisa erabiliko zen. Beste bat, aldiz, gizakiaren gorputza eta lehoiaren burua duen figura bat da. 

Ezagutzen ditugun lehen margolanak kolore gorriko marra batzuekin egindako marrazkiak dira. Marrazki horiek orain dela 400.000 urte egin zituen seguruenik Homo Erectusak Asiako hegoaldean, haitzuloetako edo aire zabaleko harrizko hormen gainean (labar-pinturak). Afrikako hegoaldean, berriz, orain dela 73.000 urte inguru Homo Sapiensak egindako marrazki geometrikoak daude. 
Lehen artelan figuratiboak ere Asia hegoaldekoak (Indonesia) dira, gutxienez 44.000 urte dituzte eta ehiza-eszenak irudikatzen dituzte. Australian, berriz, 40.000 urteko margolanak daude. 
Europan, ezagutzen diren haitzuloetako pinturarik zaharrenak orain dela 65.000 urteko marrazki ez figuratibo batzuk dira, eta Espainiako koba batzuetan aurkitu zituzten. Horrek esan nahi du margolan horiek neandertalek egin zituztela. Beranduagokoak dira Espainiako eta Frantziako hainbat haitzulotan aurkitutako animalia basatiak eta ehiza-eszenak irudikatzen dituzten margolan ospetsuak, hain zuzen ere, gehienez, orain dela 30.000 urtekoak dira eta margolan horiek Homo Sapiensek egin zituzten.
Amerikan, ezagutzen dugun historiaurreko artea beranduagokoa da, hau da, duela 13.000 urtekoa gutxi gorabehera. Izan ere, planeta osoko migrazioetan, gizakia beranduen iritsi zen kontinentea izan baitzen.",txiki
"Vézère ibarreko Historiaurreko Guneak eta Leize Apainduak Okzitaniakoko Vézère ibaiaren haraneko 40 kilometroan zehar, Frantziako Dordoina departamenduko Les Eyzies-de-Tayac-Sireuil eta Montignac artean, banaturik dauden historiaurreko aztarnategi multzoa da. 1979an UNESCOk Gizateriaren Ondare izendatu zituen.
UNESCOren izendapenak paleolitoko 147 aztarnategi eta Goi Paleolitoko labar artea duten 25 leize aipatzen ditu. Toki horietan, giza hezurdurez gain, sukarrizko 500.000 pieza baino gehiago eta mota desberdinetako 844 tresna eta artelan aurkitu dira. Aurkikuntza hauetako batzuk Les Eyzies-de-Tayac-Sireuilgo Musée national de Préhistoiren ikus daitezke.
Leku garrantzitsuenak hauek dira:",wiki
"Inpresionismo deituriko mugimendu artistikoa Frantzian sortu zen, XIX. mende bukaeran. Bertan, margolari gazteen talde bat teknika berri eta ausartak erabiltzen hasi zen eguneko hainbat unetako eszena arruntak irudikatzeko. Orbanak eta pintura-ukituak erabiltzen zituzten ikusleari une jakin batean eszena bat nolakoa zen erakusteko edo inpresio bat eragiteko. Gai baten kopia perfektu bat eman ordez, argiaren eta koloreen efektuak irudikatzean zeuden interesatuta. Claude Monet eta Pierre-Auguste Renoir, adibidez, mota horretako margolariak izan ziren.",txiki
"Inpresionismoa XIX. mendearen azken herenean Frantzian, Parisen bereziki, sortu eta garatu zen pintura-joera eta estiloa da, arte modernoaren mugimendu nagusietakoa. Artista inpresionistak 1860an hasi ziren publikoki agertzen.",wiki
"Intxisua, Euskal Herriko mitologiako pertsonaia bat da. Batzuek diote iratxoa zela, jentila, eta beste batzuek sorgin gizon misteriotsu bat.",txiki
"Intxisua Euskal mitologiako pertsonaia bat da, iratxo edo sorgina izan daitekeena. Sinismenen arabera Oiartzunen edo Ataunen bizi zen. Oiartzungo inauterietako pertsonaia bat da. Baliteke Europan zehar mitologia anitzetan agertzen den goblin mota bat izatea.",wiki
"Kultura gizakiek egiten, pentsatzen, esaten eta sortzen dutena da kultura; baina, kultura izateko, gizarte oso batek edo pertsona-talde oso batek partekatu behar ditu hainbat ezagutza, ohitura eta jokabide. Gauza ezberdin askok osatzen dute gizarte baten kultura; horien artean, hizkuntza, artea, musika, ohiturak, janaria, arropa, tresnak, sinesmenak eta erlijioa.
Lehen gizakiak tresnak egiten hasi ondoren hasi zen garatzen kultura. Gizakiek, azkenean, tresnak sortzearen eta erabiltzearen inguruko ohiturak garatu zituzten. Ohitura horiek kultura-modu goiztiarrak ziren.
Gizarte bakoitzak bere kultura dauka. Horregatik, kultura bakoitza bakarra da. Gizatalde baten inguruak erabakitzen du sarritan zein kultura mota garatzen den. Adibidez, eskualde hotz eta menditsu batean bizi den gizatalde baten kultura nekez izango da lurralde bero batean edo basamortu batean bizi diren pertsonen kulturaren antzekoa. Inguru edo egoera oso desberdinetan bizi diren gizataldeek kultura oso desberdinak garatzen dituzte. Hala ere, denok gizakiak izanik, kultura guztiek izaten dituzte antzekotasunak ere, hainbat gauza berdin partekatzen dituzte. Adibidez, gizarte guztiek antzera garatzen dituzte familiarekiko harremanak, kultura guztiek bereizten dute ongia gaizkitik (baina, beharbada, ez dituzte gauza berberak ontzat edo txartzat hartuko), kultura guztiek izaten dute antzeko modua artea egiteko, jolasteko, agintariak aukeratzeko eta seme-alabak hezteko. Kultura bakoitzak, ordea, modu desberdinetan egiten ditu gauza horiek.",txiki
